PHYLUM;CLASS;ORDER;GENUS;BASE_S;BASE_STG;TOP_S;TOP_STG;RANGE_BASE;RANGE_TOP;EXT_BASE;EXT_TOP;MOBILITY;PREDATOR
Arthropoda;Ostracoda;Podocopida;Lankacythere;T;Mi-l;;;20.5;20.5;20.5;20.5;1;0
Arthropoda;Ostracoda;Podocopida;Leguminocythereis;T;Than;Q;Plei;57;1;57;1;1;0
Arthropoda;Ostracoda;Podocopida;Leniocythere;K;Maes;T;Eo-u;67;36;67;36;1;0
Arthropoda;Ostracoda;Podocopida;Leptocythere;T;Ol-l;R;*;32;0;32;0;1;0
Arthropoda;Ostracoda;Podocopida;Lesleya;J;Bath-u;;;164;164;164;164;1;0
Arthropoda;Ostracoda;Podocopida;Leviella;Tr;Ladi-u;Tr;Carn-u;236;225;236;225;1;0
Arthropoda;Ostracoda;Podocopida;Liasina;J;Sine-u;J;Toar-l;194;181;194;181;1;0
Arthropoda;Ostracoda;Podocopida;Liasopteron;J;Toar-l;J;Aale;181;176;181;176;1;0
Arthropoda;Ostracoda;Podocopida;Libumella;O;Cara-u;C;Vise-u;453;334;453;334;1;0
Arthropoda;Ostracoda;Podocopida;Ligerina;S;Prid;;;418;418;418;418;1;0
Arthropoda;Ostracoda;Podocopida;Limburgina;K;Albi;T;Eo-u;106;36;106;36;1;0
Arthropoda;Ostracoda;Podocopida;Lindisfarnia;T;Plio;R;;5;0;5;0;1;0
Arthropoda;Ostracoda;Podocopida;Liujingnia;D;l;;;415;415;999;999;1;0
Arthropoda;Ostracoda;Podocopida;Lixouria;T;Ol-l;T;Plio;32;4;32;4;1;0
Arthropoda;Ostracoda;Podocopida;Ljubimovella;J;Bajo-l;;;171;171;171;171;1;0
Arthropoda;Ostracoda;Podocopida;Loculibairdia;K;u;;;95;95;999;999;1;0
Arthropoda;Ostracoda;Podocopida;Loculicytheretta;T;Mi-l;R;*;20.5;0;20.5;0;1;0
Arthropoda;Ostracoda;Podocopida;Londinia;S;Prid;;;418;418;418;418;1;0
Arthropoda;Ostracoda;Podocopida;Longyuanella;C;l;;;360;360;999;999;1;0
Arthropoda;Ostracoda;Podocopida;Looneyella;K;Nc;K;Turo-l;140;92;999;92;1;0
Arthropoda;Ostracoda;Podocopida;Lophoctenella;S;Ludl-l;S;Prid;421;418;421;418;1;0
Arthropoda;Ostracoda;Podocopida;Lophocythere;J;Bajo-u;J;Kimm-u;171;151;171;151;1;0
Arthropoda;Ostracoda;Podocopida;Lophodentina;J;Hett-u;J;Sine-l;198;194;198;194;1;0
Arthropoda;Ostracoda;Podocopida;Louza;K;Albi-u;K;Ceno-m;106;97;106;97;1;0
Arthropoda;Ostracoda;Podocopida;Loxoconcha;K;Albi;R;*;106;0;106;0;1;0
Arthropoda;Ostracoda;Podocopida;Loxoconchella;T;Mi-l;R;;20.5;0;20.5;0;1;0
Arthropoda;Ostracoda;Podocopida;Loxocorniculum;T;Ol-u;R;*;26;0;26;0;1;0
Arthropoda;Ostracoda;Podocopida;Loxocythere;T;Ol;R;;31;0;999;0;1;0
Arthropoda;Ostracoda;Podocopida;Lutkevichinella;Tr;Indu;Tr;Olen-u;250;246;250;246;1;0
Arthropoda;Ostracoda;Podocopida;Luvula;T;Mi-u;R;;8;0;8;0;1;0
Arthropoda;Ostracoda;Podocopida;Lycopterocypris;K;l;;;138;138;999;999;1;0
Arthropoda;Ostracoda;Podocopida;Macrocypris;J;Oxfo;R;*;154;0;154;0;1;0
Arthropoda;Ostracoda;Podocopida;Macrocyproides;O;m;O;Ashg-m;470;445;999;445;1;0
Arthropoda;Ostracoda;Podocopida;Macrodentina;J;Bath-u;K;Vala;164;134;164;134;1;0
Arthropoda;Ostracoda;Podocopida;Macrosarisa;K;Apti;;;116;116;116;116;1;0
Arthropoda;Ostracoda;Podocopida;Macrypsilon;S;Ludl-u;S;Prid;421;418;421;418;1;0
Arthropoda;Ostracoda;Podocopida;Majungaella;J;Bath;K;Camp;164;77;164;77;1;0
Arthropoda;Ostracoda;Podocopida;Malzella;T;Mi-u;R;*;8;0;8;0;1;0
Arthropoda;Ostracoda;Podocopida;Mandawacythere;J;Oxfo?;J;u;154;144;154;999;1;0
Arthropoda;Ostracoda;Podocopida;Mandelstamia;J;Oxfo-l;K;Berr-u;154;140;154;140;1;0
Arthropoda;Ostracoda;Podocopida;Mandocythere;K;Haut-l;K;Ceno;129;97;129;97;1;0
Arthropoda;Ostracoda;Podocopida;Mantelliana;J;Kimm-u;K;Barr-u;151;124;151;124;1;0
Arthropoda;Ostracoda;Podocopida;Marginohealdia;D;Fame-l;C;l;368;330;368;999;1;0
Arthropoda;Ostracoda;Podocopida;Margobairdia;Tr;m;Tr;u;242;202;999;999;1;0
Arthropoda;Ostracoda;Podocopida;Margoplanitia;O;Cara-u;;;453;453;453;453;1;0
Arthropoda;Ostracoda;Podocopida;Marslatourella;J;Bath-l;J;Call-l;164;159;164;159;1;0
Arthropoda;Ostracoda;Podocopida;Martinicythere;K;Camp;T;Eo-u;77;36;77;36;1;0
Arthropoda;Ostracoda;Podocopida;Matronella;K;Albi-u;K;Ceno-l;106;97;106;97;1;0
Arthropoda;Ostracoda;Podocopida;Mauritsina;K;Albi;T;Eo-l;106;50;106;50;1;0
Arthropoda;Ostracoda;Podocopida;Mediocytherideis;T;Mi;T;Plio;22;4;999;4;1;0
Arthropoda;Ostracoda;Podocopida;Megommatocythere;K;Sant;T;Eo-m;84;43;84;43;1;0
Arthropoda;Ostracoda;Podocopida;Mehesella;K;Maes-u;T;Ol-l?;67;32;67;32;1;0
Arthropoda;Ostracoda;Podocopida;Memoria;J;Call-l;;;159;159;159;159;1;0
Arthropoda;Ostracoda;Podocopida;Merocythere;J;Bath-l;;;164;164;164;164;1;0
Arthropoda;Ostracoda;Podocopida;Messinella;T;Eo-m;T;Plio;43;4;43;4;1;0
Arthropoda;Ostracoda;Podocopida;Metacypris;K;l;;;138;138;999;999;1;0
Arthropoda;Ostracoda;Podocopida;Metacytheropteron;J;Kimm;R;;151;0;151;0;1;0
Arthropoda;Ostracoda;Podocopida;Microcheilinella;S;Ldov-m;Tr;l;435;246;435;999;1;0
Arthropoda;Ostracoda;Podocopida;Microcythere;T;Mi-m;R;*;14.8;0;14.8;0;1;0
Arthropoda;Ostracoda;Podocopida;Microcytherura;T;Eo-u;R;*;36;0;36;0;1;0
Arthropoda;Ostracoda;Podocopida;Microparaparchites;C;Ms;P;l?;360;272;999;999;1;0
Arthropoda;Ostracoda;Podocopida;Micropneumatocythere;J;Sine;J;Call;194;159;194;159;1;0
Arthropoda;Ostracoda;Podocopida;Microxestolebris;T;Eo;R;;52;0;999;0;1;0
Arthropoda;Ostracoda;Podocopida;Miocytheridea;K;Vala-u;K;Barr-l;134;124;134;124;1;0
Arthropoda;Ostracoda;Podocopida;Mirabairdia;Tr;m;;;242;242;999;999;1;0
Arthropoda;Ostracoda;Podocopida;Miracythere;T;Eo-u;R;;36;0;36;0;1;0
Arthropoda;Ostracoda;Podocopida;Mochella;Tr;Ladi-u;Tr;Carn-l;236;225;236;225;1;0
Arthropoda;Ostracoda;Podocopida;Monoceratella;O;Llde;S;Wenl;462;425;462;425;1;0
Arthropoda;Ostracoda;Podocopida;Monoceratina;D;Give-u;P;Guad-u;385;263;385;263;1;0
Arthropoda;Ostracoda;Podocopida;Monsmirabilia;T;Eo-l;T;Ol-l?;53;32;53;32;1;0
Arthropoda;Ostracoda;Podocopida;Moorea;P;u;;;255;255;999;999;1;0
Arthropoda;Ostracoda;Podocopida;Moosina;T;Pale;;;61;61;999;999;1;0
Arthropoda;Ostracoda;Podocopida;Morkhovenia;Q;Plei;;;1;1;1;1;1;0
Arthropoda;Ostracoda;Podocopida;Morkhovenicythereis;J;Bath-l;J;Bath-u;164;164;164;164;1;0
Arthropoda;Ostracoda;Podocopida;Mosaeleberis;K;Turo-l;K;Maes-u;92;66;92;66;1;0
Arthropoda;Ostracoda;Podocopida;Mostlerella;Tr;Ladi;Tr;Carn-u;236;225;236;225;1;0
Arthropoda;Ostracoda;Podocopida;Muellerina;T;Eo-u;R;*;36;0;36;0;1;0
Arthropoda;Ostracoda;Podocopida;Munseyella;K;Sant;R;*;84;0;84;0;1;0
Arthropoda;Ostracoda;Podocopida;Murrayina;T;Mi;;;22;22;999;999;1;0
Arthropoda;Ostracoda;Podocopida;Murthya;T;Mi-l;;;20.5;20.5;20.5;20.5;1;0
Arthropoda;Ostracoda;Podocopida;Mutilus;T;Mi-m;R;*;14.8;0;14.8;0;1;0
Arthropoda;Ostracoda;Podocopida;Nagyella;Tr;Anis;;;243;243;243;243;1;0
Arthropoda;Ostracoda;Podocopida;Namaia;C;Tour-l;;;354;354;354;354;1;0
Arthropoda;Ostracoda;Podocopida;Nanacythere;J;Plie-l;J;Toar-l;188;181;188;181;1;0
Arthropoda;Ostracoda;Podocopida;Nanurocythereis;T;Mi-u-u;;;7;7;7;7;1;0
Arthropoda;Ostracoda;Podocopida;Navarracythere;K;u;;;95;95;999;999;1;0
Arthropoda;Ostracoda;Podocopida;Naviculina;J;Bajo;;;171;171;171;171;1;0
Arthropoda;Ostracoda;Podocopida;Necrateria;D;Fame-u;C;Tour-l;368;347;368;347;1;0
Arthropoda;Ostracoda;Podocopida;Nemoceratina;K;Ceno;K;Maes-l;97;67;97;67;1;0
Arthropoda;Ostracoda;Podocopida;Neobairdia;P;l;;;290;290;999;999;1;0
Arthropoda;Ostracoda;Podocopida;Neoberounella;P;;;;999;999;999;999;1;0
Arthropoda;Ostracoda;Podocopida;Neocaudites;T;Plio;R;;5;0;5;0;1;0
Arthropoda;Ostracoda;Podocopida;Neocraterellina;D;Gedi;D;Emsi?;415;396;415;396;1;0
Arthropoda;Ostracoda;Podocopida;Neocyprideis;K;Ceno-u;T;Plio;97;4;97;4;1;0
Arthropoda;Ostracoda;Podocopida;Neocythere;K;Barr-l;T;Dani;124;63;124;63;1;0
Arthropoda;Ostracoda;Podocopida;Neocytheretta;T;Mi;R;;22;0;999;0;1;0
Arthropoda;Ostracoda;Podocopida;Neocytherideis;T;Eo-u;R;*;36;0;36;0;1;0
Arthropoda;Ostracoda;Podocopida;Neomonoceratina;T;Eo-l;R;;53;0;53;0;1;0
Arthropoda;Ostracoda;Podocopida;Neonesidea;T;Than;R;*;57;0;57;0;1;0
Arthropoda;Ostracoda;Podocopida;Neonyhamnella;D;Emsi;;;402;402;402;402;1;0
Arthropoda;Ostracoda;Podocopida;Neooctonaria;S;Ldov-u;S;Ludl;430;421;430;421;1;0
Arthropoda;Ostracoda;Podocopida;Neophrecythere;J;Bath-l;J;Bath-u;164;164;164;164;1;0
Arthropoda;Ostracoda;Podocopida;Neothlipsura;D;Gedi;D;Eife?;415;389;415;389;1;0
Arthropoda;Ostracoda;Podocopida;Neoveenia;T;Dani-l;;;63;63;63;63;1;0
Arthropoda;Ostracoda;Podocopida;Nephokirkos;T;Eo;;;52;52;999;999;1;0
Arthropoda;Ostracoda;Podocopida;Netrocytheridea;K;u;K;Maes;95;67;999;67;1;0
Arthropoda;Ostracoda;Podocopida;Netschajewiana;P;Djhu?;;;257;257;257;257;1;0
Arthropoda;Ostracoda;Podocopida;Newsomites;S;Wenl;D;Fras-u;426;375;426;375;1;0
Arthropoda;Ostracoda;Podocopida;Nigeria;K;Ceno-m;K;Maes-u;97;66;97;66;1;0
Arthropoda;Ostracoda;Podocopida;Nigeroloxoconcha;K;Albi;T;Than;106;57;106;57;1;0
Arthropoda;Ostracoda;Podocopida;Nikitinella;O;m;;;470;470;999;999;1;0
Arthropoda;Ostracoda;Podocopida;Nodobairdia;Tr;Ladi?;Tr;Carn-u;236;225;236;225;1;0
Arthropoda;Ostracoda;Podocopida;Nodophthalmocythere;J;Call-l;J;Kimm-u;159;151;159;151;1;0
Arthropoda;Ostracoda;Podocopida;Nonurocythereis;T;Mi-u-u;T;Plio;7;4;7;4;1;0
Arthropoda;Ostracoda;Podocopida;Nophrecythere;J;Call-m;J;Oxfo-u;159;154;159;154;1;0
Arthropoda;Ostracoda;Podocopida;Normanicythere;T;Mi-u;R;*;8;0;8;0;1;0
Arthropoda;Ostracoda;Podocopida;Notocythere;Tr;Nori-l;;;210;210;210;210;1;0
Arthropoda;Ostracoda;Podocopida;Novocypris;T;Eo-l;T;Eo-m-u;53;43;53;43;1;0
Arthropoda;Ostracoda;Podocopida;Nucleolina;K;Turo-u;T;Than;92;57;92;57;1;0
Arthropoda;Ostracoda;Podocopida;Nuguschia;P;Djhu?;;;257;257;257;257;1;0
Arthropoda;Ostracoda;Podocopida;Obisafitella;D;l;;;415;415;999;999;1;0
Arthropoda;Ostracoda;Podocopida;Oblitacythereis;T;Mi-u-u;R?;*;7;0;7;0;1;0
Arthropoda;Ostracoda;Podocopida;Occulocytheropteron;K;Sant;T;Eo-u;84;36;84;36;1;0
Arthropoda;Ostracoda;Podocopida;Occlusacythereis;T;Mi-u-u;;;7;7;7;7;1;0
Arthropoda;Ostracoda;Podocopida;Occultocythereis;K;Coni?;R;*;87;0;87;0;1;0
Arthropoda;Ostracoda;Podocopida;Octosylthere;O;Ashg-m;O;Ashg-u;445;445;445;445;1;0
Arthropoda;Ostracoda;Podocopida;Oertliella;K;Albi-l;T;Eo-u;106;36;106;36;1;0
Arthropoda;Ostracoda;Podocopida;Olbia;O;Ashg-u;;;445;445;445;445;1;0
Arthropoda;Ostracoda;Podocopida;Oligocythereis;J;Bajo;J;Kimm-u;171;151;171;151;1;0
Arthropoda;Ostracoda;Podocopida;Olimfalunia;T;Mi-u-l;T;Plio;10;4;10;4;1;0
Arthropoda;Ostracoda;Podocopida;Ommatokrithe;T;Mi-l;;;20.5;20.5;20.5;20.5;1;0
Arthropoda;Ostracoda;Podocopida;Opimocythere;T;Dani;T;Than-l;63;57;63;57;1;0
Arthropoda;Ostracoda;Podocopida;Orbitolina;K;Albi-l;K;Albi-u;106;106;106;106;1;0
Arthropoda;Ostracoda;Podocopida;Ordoniya;K;Maes-u;T;Eo-l;67;50;67;50;1;0
Arthropoda;Ostracoda;Podocopida;Orionina;T;Eo;R;*;52;0;999;0;1;0
Arthropoda;Ostracoda;Podocopida;Orlovicavina;Tr;Anis-u;;;243;243;243;243;1;0
Arthropoda;Ostracoda;Podocopida;Ornatoleberis;T;Mi-l;;;20.5;20.5;20.5;20.5;1;0
Arthropoda;Ostracoda;Podocopida;Orthobairdia;D;Give?;P;Sakm?;385;285;385;285;1;0
Arthropoda;Ostracoda;Podocopida;Orthocypris;S;Ludl;D;Fras-m;421;375;421;375;1;0
Arthropoda;Ostracoda;Podocopida;Orthonotacythere;J;l;T;Eo-l;198;50;999;50;1;0
Arthropoda;Ostracoda;Podocopida;Otocythere;J;Toar-l;J;m;181;158;181;999;1;0
Arthropoda;Ostracoda;Podocopida;Ouachitaia;T;Eo-u;;;36;36;36;36;1;0
Arthropoda;Ostracoda;Podocopida;Ovatoquasillites;D;Fame-u;C;Tour-l;368;347;368;347;1;0
Arthropoda;Ostracoda;Podocopida;Ovocytheridea;K;Apti;K;Maes;116;67;116;67;1;0
Arthropoda;Ostracoda;Podocopida;Ovornina;O;Cara-u;C;Mosc-u?;453;307;453;307;1;0
Arthropoda;Ostracoda;Podocopida;Pacambocythere;T;Mi-u;R;*;8;0;8;0;1;0
Arthropoda;Ostracoda;Podocopida;Pachycaudites;T;Mi-l;;;20.5;20.5;20.5;20.5;1;0
Arthropoda;Ostracoda;Podocopida;Pachydomella;D;m;;;392;392;999;999;1;0
Arthropoda;Ostracoda;Podocopida;Pachydomelloides;O;Llvi-l;O;Llvi-u;469;469;469;469;1;0
Arthropoda;Ostracoda;Podocopida;Paenula;K;Ceno;;;97;97;97;97;1;0
Arthropoda;Ostracoda;Podocopida;Paijenborchellina;K;Nc;R;*;140;0;999;0;1;0
Arthropoda;Ostracoda;Podocopida;Paijenborchella;K;Sn;R;*;85;0;999;0;1;0
Arthropoda;Ostracoda;Podocopida;Palaeocytheridea;J;Bajo;R;;171;0;171;0;1;0
Arthropoda;Ostracoda;Podocopida;Palaeocytheridella;J;u;K;l;155;102;999;999;1;0
Arthropoda;Ostracoda;Podocopida;Paleocosta;K;Maes-u;T;Ol?;67;25;67;999;1;0
Arthropoda;Ostracoda;Podocopida;Paleomonsmirabilia;T;Eo-l;;;53;53;53;53;1;0
Arthropoda;Ostracoda;Podocopida;Palmenella;T;Mi-m;R;*;14.8;0;14.8;0;1;0
Arthropoda;Ostracoda;Podocopida;Palmoconcha;T;Than;R;*;57;0;57;0;1;0
Arthropoda;Ostracoda;Podocopida;Papillatabairdia;T;Mi-m;Q;Plei;14.8;1;14.8;1;1;0
Arthropoda;Ostracoda;Podocopida;Parabairdianella;P;Djhu;;;257;257;257;257;1;0
Arthropoda;Ostracoda;Podocopida;Paraberounella;D;Fame?;P;Djhu;368;257;368;257;1;0
Arthropoda;Ostracoda;Podocopida;Parabythocythere;C;u;P;Djhu;320;257;999;257;1;0
Arthropoda;Ostracoda;Podocopida;Paracaudites;K;Turo-l;K;Sant;92;84;92;84;1;0
Arthropoda;Ostracoda;Podocopida;Paracosta;K;l;T;Eo-m;138;43;999;43;1;0
Arthropoda;Ostracoda;Podocopida;Paracyprideis;K;Vala;R;*;134;0;134;0;1;0
Arthropoda;Ostracoda;Podocopida;Paracyprinotus;T;Plio;;;5;5;5;5;1;0
Arthropoda;Ostracoda;Podocopida;Paracypris;Tr;Ladi?;R;*;236;0;236;0;1;0
Arthropoda;Ostracoda;Podocopida;Paracythere;T;Mi-u;R;;8;0;8;0;1;0
Arthropoda;Ostracoda;Podocopida;Paracythereis;K;Maes;;;67;67;67;67;1;0
Arthropoda;Ostracoda;Podocopida;Paracytheretta;K;Sant;T;Than;84;57;84;57;1;0
Arthropoda;Ostracoda;Podocopida;Paracytheridea;K;u;R;*;95;0;999;0;1;0
Arthropoda;Ostracoda;Podocopida;Paracytherois;K;Maes-u;R;*;67;0;67;0;1;0
Arthropoda;Ostracoda;Podocopida;Paracytheroma;T;Eo-u;Q;Plei;36;1;36;1;1;0
Arthropoda;Ostracoda;Podocopida;Paracytheromorpha;T;Ol-u;T;Plio;26;4;26;4;1;0
Arthropoda;Ostracoda;Podocopida;Paracytheropteron;T;Mi;R;*;22;0;999;0;1;0
Arthropoda;Ostracoda;Podocopida;Paradoxostoma;T;Eo;R;*;52;0;999;0;1;0
Arthropoda;Ostracoda;Podocopida;Paraeucypris;T;Plio;;;5;5;5;5;1;0
Arthropoda;Ostracoda;Podocopida;Paraexophthalmocythere;K;Vala;K;Haut;134;129;134;129;1;0
Arthropoda;Ostracoda;Podocopida;Paraglyptobairdia;P;Djhu;P;Dora;257;252;257;252;1;0
Arthropoda;Ostracoda;Podocopida;Paragrenocythere;K;Camp;T;Eo-u;77;36;77;36;1;0
Arthropoda;Ostracoda;Podocopida;Parahemingwayella;T;Than;R;*;57;0;57;0;1;0
Arthropoda;Ostracoda;Podocopida;Parakrithe;K;Ceno;R;*;97;0;97;0;1;0
Arthropoda;Ostracoda;Podocopida;Parakrithella;T;Plio;R;;5;0;5;0;1;0
Arthropoda;Ostracoda;Podocopida;Paramacrocypris;P;Dora;;;252;252;252;252;1;0
Arthropoda;Ostracoda;Podocopida;Paramicrocheilinella;O;;;;999;999;999;999;1;0
Arthropoda;Ostracoda;Podocopida;Paramunseyella;K;Sant;;;84;84;84;84;1;0
Arthropoda;Ostracoda;Podocopida;Paranesidea;T;Than?;R;*;57;0;57;0;1;0
Arthropoda;Ostracoda;Podocopida;Paranotacythere;J;Oxfo-u;K;Apti-l;154;116;154;116;1;0
Arthropoda;Ostracoda;Podocopida;Paraplatyrhomboides;O;m;;;470;470;999;999;1;0
Arthropoda;Ostracoda;Podocopida;Parariscus;J;Bajo-u;J;Call-l;171;159;171;159;1;0
Arthropoda;Ostracoda;Podocopida;Paraschizocythere;K;Maes;;;67;67;67;67;1;0
Arthropoda;Ostracoda;Podocopida;Paraschuleridea;J;u;;;155;155;999;999;1;0
Arthropoda;Ostracoda;Podocopida;Paraspinobairdia;P;Djhu;;;257;257;257;257;1;0
Arthropoda;Ostracoda;Podocopida;Parasterbergella;K;Berr;K;Ceno-u;140;97;140;97;1;0
Arthropoda;Ostracoda;Podocopida;Parataxodonta;K;Apti;K;Albi;116;106;116;106;1;0
Arthropoda;Ostracoda;Podocopida;Paratriebelina;P;Djhu;;;257;257;257;257;1;0
Arthropoda;Ostracoda;Podocopida;Pariceratina;K;Ceno-u;T;Mi-m;97;14.8;97;14.8;1;0
Arthropoda;Ostracoda;Podocopida;Parvacythereis;K;Turo-l;K;Turo-u;92;92;92;92;1;0
Arthropoda;Ostracoda;Podocopida;Patagonacythere;T;Eo-m;R;*;43;0;43;0;1;0
Arthropoda;Ostracoda;Podocopida;Patellacythere;K;Albi-u;R;;106;0;106;0;1;0
Arthropoda;Ostracoda;Podocopida;Pavloviella;K;Haut;K;Barr-l;129;124;129;124;1;0
Arthropoda;Ostracoda;Podocopida;Pectocythere;T;Than;Q;Plei;57;1;57;1;1;0
Arthropoda;Ostracoda;Podocopida;Pedicythere;J;Call-u;R;*;159;0;159;0;1;0
Arthropoda;Ostracoda;Podocopida;Pelecocythere;T;Eo-l;R;*;53;0;53;0;1;0
Arthropoda;Ostracoda;Podocopida;Pellucistoma;T;Eo-u;R;;36;0;36;0;1;0
Arthropoda;Ostracoda;Podocopida;Peloriops;K;Albi-l;K;Maes;106;67;106;67;1;0
Arthropoda;Ostracoda;Podocopida;Pennyella;K;Apti-u;R;*;116;0;116;0;1;0
Arthropoda;Ostracoda;Podocopida;Peratocytheridea;T;Ol-u;R;*;26;0;26;0;1;0
Arthropoda;Ostracoda;Podocopida;Perissocytheridea;K;Albi-u;R;*;106;0;106;0;1;0
Arthropoda;Ostracoda;Podocopida;Peteraurila;T;Mi-u-l;T;Mi-u-u;10;6;10;6;1;0
Arthropoda;Ostracoda;Podocopida;Phacorhabdotus;K;Turo-u;R;*;92;0;92;0;1;0
Arthropoda;Ostracoda;Podocopida;Phalcocythere;K;Maes-l;T;Eo-u;67;36;67;36;1;0
Arthropoda;Ostracoda;Podocopida;Phanassymetria;S;Ludl;D;Gedi?;421;413;421;413;1;0
Arthropoda;Ostracoda;Podocopida;Philoneptunus;T;Eo-u;;;36;36;36;36;1;0
Arthropoda;Ostracoda;Podocopida;Phlyctenophora;T;Ol-u?;R;;26;0;26;0;1;0
Arthropoda;Ostracoda;Podocopida;Phlyctocythere;T;Eo;R;*;52;0;999;0;1;0
Arthropoda;Ostracoda;Podocopida;Phodeucythere;K;Barr;K;Turo-u?;124;92;124;92;1;0
Arthropoda;Ostracoda;Podocopida;Phthanoloxoconcha;K;Albi-u;K;Camp?;106;77;106;77;1;0
Arthropoda;Ostracoda;Podocopida;Phyrocythere;K;Maes;T;Than;67;57;67;57;1;0
Arthropoda;Ostracoda;Podocopida;Physocythere;K;Albi;T;Dani;106;63;106;63;1;0
Arthropoda;Ostracoda;Podocopida;Pichottia;J;Bath;;;164;164;164;164;1;0
Arthropoda;Ostracoda;Podocopida;Pinnatulites;O;Aren-u;O;Llvi-l;477;469;477;469;1;0
Arthropoda;Ostracoda;Podocopida;Pinnoxypridea;K;l;;;138;138;999;999;1;0
Arthropoda;Ostracoda;Podocopida;Pistocythereis;T;Plio;R;;5;0;5;0;1;0
Arthropoda;Ostracoda;Podocopida;Planileberis;K;Apti?;K;Ceno-u;116;97;116;97;1;0
Arthropoda;Ostracoda;Podocopida;Plantella;S;Wenl;;;426;426;426;426;1;0
Arthropoda;Ostracoda;Podocopida;Platycythere;J;Bath-u;;;164;164;164;164;1;0
Arthropoda;Ostracoda;Podocopida;Platycythereis;K;Vala;T;Mi-u-u;134;6;134;6;1;0
Arthropoda;Ostracoda;Podocopida;Platyleberis;T;Ol-l;R;*;32;0;32;0;1;0
Arthropoda;Ostracoda;Podocopida;Platylophocythere;J;u;;;155;155;999;999;1;0
Arthropoda;Ostracoda;Podocopida;Platyrhomboides;O;Cara-m;O;Ashg-u;453;445;453;445;1;0
Arthropoda;Ostracoda;Podocopida;Plavskella;D;Fame?;C;Mosc-l;368;307;368;307;1;0
Arthropoda;Ostracoda;Podocopida;Pleurifera;J;Sine-u;J;Toar-l;194;181;194;181;1;0
Arthropoda;Ostracoda;Podocopida;Pleurocythere;J;Toar-l;J;Call-u;181;159;181;159;1;0
Arthropoda;Ostracoda;Podocopida;Pneumatocythere;J;Aale;J;Bajo-l;176;171;176;171;1;0
Arthropoda;Ostracoda;Podocopida;Pokornyella;T;Eo-l;T;Mi-u-u;53;6;53;6;1;0
Arthropoda;Ostracoda;Podocopida;Porkornyopsis;Tr;Ladi;J;Tith;236;145;236;145;1;0
Arthropoda;Ostracoda;Podocopida;Polenovula;D;Give-l;D;Give-u;385;383;385;383;1;0
Arthropoda;Ostracoda;Podocopida;Polydentina;J;Kimm-l;K;l;151;102;151;999;1;0
Arthropoda;Ostracoda;Podocopida;Pontocyprella;J;Sine-u;T;Eo;194;35;194;999;1;0
Arthropoda;Ostracoda;Podocopida;Pontocypris;Tr;Rhae;R;*;203;0;203;0;1;0
Arthropoda;Ostracoda;Podocopida;Pontocythere;T;Eo-u;R;*;36;0;36;0;1;0
Arthropoda;Ostracoda;Podocopida;Posacythere;T;Ol-l;R;*;32;0;32;0;1;0
Arthropoda;Ostracoda;Podocopida;Poseidonamicus;T;Eo-l;R;*;53;0;53;0;1;0
Arthropoda;Ostracoda;Podocopida;Posteroprotocythere;J;Sine;K;u;194;71;194;999;1;0
Arthropoda;Ostracoda;Podocopida;Praebythoceratina;Tr;;J;;999;999;999;999;1;0
Arthropoda;Ostracoda;Podocopida;Praemacrocypris;J;Hett;;;198;198;198;198;1;0
Arthropoda;Ostracoda;Podocopida;Praelobobairdia;P;Dora;;;252;252;252;252;1;0
Arthropoda;Ostracoda;Podocopida;Praemunseyella;K;Sant;;;84;84;84;84;1;0
Arthropoda;Ostracoda;Podocopida;Praephacorhabdotus;K;Albi-l;K;Sant;106;84;106;84;1;0
Arthropoda;Ostracoda;Podocopida;Praepilatina;S;Prid;P;Dora;418;252;418;252;1;0
Arthropoda;Ostracoda;Podocopida;Praeschuleridea;J;Toar-l;J;Bath-u;181;164;181;164;1;0
Arthropoda;Ostracoda;Podocopida;Praezabythocypris;P;Djhu;;;257;257;257;257;1;0
Arthropoda;Ostracoda;Podocopida;Predarwinula;O;l;O;u;485;445;999;999;1;0
Arthropoda;Ostracoda;Podocopida;Premunseyella;K;Sant;K;Camp;84;77;84;77;1;0
Arthropoda;Ostracoda;Podocopida;Proabyssocypris;T;Ol-u;T;Mi-m;26;14.8;26;14.8;1;0
Arthropoda;Ostracoda;Podocopida;Processobairdia;D;Fame-m;D;Fame-u;368;363;368;363;1;0
Arthropoda;Ostracoda;Podocopida;Procythereis;T;Mi-l;;;20.5;20.5;20.5;20.5;1;0
Arthropoda;Ostracoda;Podocopida;Procytherettina;K;Ceno;;;97;97;97;97;1;0
Arthropoda;Ostracoda;Podocopida;Procytheridea;J;Hett-u;J;u;198;144;198;999;1;0
Arthropoda;Ostracoda;Podocopida;Procytherideis;T;Mi-u-l;T;Mi-u-u;10;6;10;6;1;0
Arthropoda;Ostracoda;Podocopida;Procytheropteron;J;Kimm-l;K;Maes;151;67;151;67;1;0
Arthropoda;Ostracoda;Podocopida;Procytherura;J;Toar-l;K;Haut-u;181;129;181;129;1;0
Arthropoda;Ostracoda;Podocopida;Progoncythere;J;Aale;J;Oxfo-m;176;154;176;154;1;0
Arthropoda;Ostracoda;Podocopida;Progonoidea;J;Sine-u;;;194;194;194;194;1;0
Arthropoda;Ostracoda;Podocopida;Proparaparchites;C;Serp?;C;Pn;325;293;325;999;1;0
